tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.5555555555555556,4,8,0.6425742574257426,6.03960396039604,0.5099009900990099,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.01980198019801982
0.5656565656565657,4,8,0.6435643564356436,6.0594059405940595,0.5148514851485149,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.01881188118811883
0.5757575757575758,4,8,0.6435643564356436,6.081188118811881,0.5202970297029703,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.01881188118811883
0.5858585858585859,4,8,0.6440594059405941,6.102970297029703,0.5257425742574258,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.018316831683168333
0.595959595959596,4,8,0.6445544554455446,6.132673267326733,0.5331683168316832,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.017821782178217838
0.6060606060606061,4,8,0.6455445544554456,6.1683168316831685,0.5420792079207921,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.016831683168316847
0.6161616161616162,4,8,0.6465346534653466,6.19009900990099,0.5475247524752476,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.015841584158415856
0.6262626262626263,4,8,0.6475247524752475,6.207920792079208,0.551980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.014851485148514865
0.6363636363636365,4,8,0.648019801980198,6.233663366336634,0.5584158415841585,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.01435643564356437
0.6464646464646465,4,8,0.6495049504950495,6.265346534653466,0.5663366336633663,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.012871287128712883
0.6565656565656566,4,8,0.6495049504950495,6.2792079207920795,0.5698019801980198,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.012871287128712883
0.6666666666666667,4,8,0.65,6.299009900990099,0.5747524752475247,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.012376237623762387
0.6767676767676768,4,8,0.65,6.314851485148515,0.5787128712871287,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.012376237623762387
0.686868686868687,4,8,0.6504950495049505,6.338613861386139,0.5846534653465346,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.011881188118811892
0.696969696969697,4,8,0.651980198019802,6.358415841584159,0.5896039603960396,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.010396039603960405
0.7070707070707072,4,8,0.6534653465346535,6.376237623762377,0.594059405940594,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.008910891089108919
0.7171717171717172,4,8,0.6544554455445545,6.396039603960396,0.599009900990099,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.007920792079207928
0.7272727272727273,4,8,0.6554455445544555,6.425742574257426,0.6064356435643564,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.006930693069306937
0.7373737373737375,4,8,0.6554455445544555,6.447524752475248,0.6118811881188119,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.006930693069306937
0.7474747474747475,4,8,0.655940594059406,6.461386138613862,0.6153465346534653,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.006435643564356441
0.7575757575757577,4,8,0.655940594059406,6.473267326732674,0.6183168316831683,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.006435643564356441
0.7676767676767677,4,8,0.6564356435643565,6.4990099009900995,0.6247524752475248,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.005940594059405946
0.7777777777777778,4,8,0.656930693069307,6.512871287128712,0.6282178217821782,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.00544554455445545
0.787878787878788,4,8,0.656930693069307,6.552475247524752,0.6381188118811881,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.00544554455445545
0.797979797979798,4,8,0.657920792079208,6.576237623762376,0.6440594059405941,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.004455445544554459
0.8080808080808082,4,8,0.6594059405940594,6.607920792079208,0.651980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.002970297029702973
0.8181818181818182,4,8,0.6594059405940594,6.6217821782178214,0.6554455445544555,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.002970297029702973
0.8282828282828284,4,8,0.6594059405940594,6.633663366336633,0.6584158415841584,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.002970297029702973
0.8383838383838385,4,8,0.6599009900990099,6.665346534653465,0.6663366336633664,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0024752475247524774
0.8484848484848485,4,8,0.6599009900990099,6.679207920792079,0.6698019801980198,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0024752475247524774
0.8585858585858587,4,8,0.6599009900990099,6.704950495049505,0.6762376237623763,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.0024752475247524774
0.8686868686868687,4,8,0.6603960396039604,6.7247524752475245,0.6811881188118812,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.001980198019801982
